Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-urwj,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sent,Spreadsheet: sent_1,Spreadsheet: word_1,Spreadsheet: card_1,Spreadsheet: card_2,Spreadsheet: corr_1,Spreadsheet: cons,Spreadsheet: vowel,Spreadsheet: target,Spreadsheet: vot,Spreadsheet: coda_vc,Manipulation: Spreadsheet,Store: response 1,Store: response 2,Store: Score,Store: Total_q,Store: Score_total
257,1734454161228,17/12/2024 16:49:21,1734436161228,-5,17/12/2024 06:49:21,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,112.50000001193257,100,112.50000001193257,112.50000001193257,100,112.50000001193257,1,112.50000001193257,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,62,,
258,1734454161683,17/12/2024 16:49:21,1734436161683,-5,17/12/2024 06:49:21,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 2,u6rw25,2,continue,,566.3000000000175,566.3000000000175,566.3000000000175,566.3000000000175,566.3000000000175,566.3000000000175,1,566.3000000000175,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,62,,
259,1734454161690,17/12/2024 16:49:21,1734436161690,-5,17/12/2024 06:49:21,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 1,xaswna,1,info,audio started,7.700000011915108,0,7.700000011915108,7.700000011915108,0,7.700000011915108,0,7.700000011915108,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,62,,
260,1734454163179,17/12/2024 16:49:23,1734436163179,-5,17/12/2024 06:49:23,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1496.700000011915,1483.6999999999825,1496.700000011915,1496.700000011915,1483.6999999999825,1496.700000011915,0,1496.700000011915,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,62,,
261,1734454163837,17/12/2024 16:49:23,1734436163837,-5,17/12/2024 06:49:23,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 1,xaswna,1,response,pap,2153.700000011915,2150.399999999994,2153.700000011915,2153.700000011915,2150.399999999994,2153.700000011915,1,2153.700000011915,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,63,,
262,1734454163837,17/12/2024 16:49:23,1734436163837,-5,17/12/2024 06:49:23,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 1,xaswna,1,continue,,2155.300000035757,2150.399999999994,2155.300000035757,2155.300000035757,2150.399999999994,2155.300000035757,0,2155.300000035757,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,63,,
263,1734454163840,17/12/2024 16:49:23,1734436163840,-5,17/12/2024 06:49:23,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 2,u6rw25,2,info,audio started,7.700000047683716,0,7.700000047683716,7.700000047683716,0,7.700000047683716,1,7.700000047683716,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,63,,
264,1734454163941,17/12/2024 16:49:23,1734436163941,-5,17/12/2024 06:49:23,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,108.90000003576279,100.10000000000582,108.90000003576279,108.90000003576279,100.10000000000582,108.90000003576279,1,108.90000003576279,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,63,,
265,1734454164399,17/12/2024 16:49:24,1734436164399,-5,17/12/2024 06:49:24,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 2,u6rw25,2,continue,,566.7000000000116,566.7000000000116,566.7000000000116,566.7000000000116,566.7000000000116,566.7000000000116,1,566.7000000000116,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,63,,
266,1734454164416,17/12/2024 16:49:24,1734436164416,-5,17/12/2024 06:49:24,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,16,Trials_blk2,Screen 1,xaswna,1,info,audio started,16.70000000001164,0,16.70000000001164,16.70000000001164,0,16.70000000001164,0,16.70000000001164,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,63,,
267,1734454166402,17/12/2024 16:49:26,1734436166402,-5,17/12/2024 06:49:26,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,16,Trials_blk2,Screen 1,xaswna,1,info,audio finished,2002.500000047672,2000,2002.500000047672,2002.500000047672,2000,2002.500000047672,0,2002.500000047672,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,63,,
268,1734454166767,17/12/2024 16:49:26,1734436166767,-5,17/12/2024 06:49:26,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,16,Trials_blk2,Screen 1,xaswna,1,response,meb,2367,2350,2367,2367,2350,2367,1,2367,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,64,,
269,1734454166768,17/12/2024 16:49:26,1734436166768,-5,17/12/2024 06:49:26,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,16,Trials_blk2,Screen 1,xaswna,1,continue,,2367,2350,2367,2367,2350,2367,0,2367,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,64,,
270,1734454166771,17/12/2024 16:49:26,1734436166771,-5,17/12/2024 06:49:26,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,16,Trials_blk2,Screen 2,u6rw25,2,info,audio started,17,0,17,17,0,17,1,17,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,64,,
271,1734454166873,17/12/2024 16:49:26,1734436166873,-5,17/12/2024 06:49:26,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,16,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,123.70000003575115,116.59999999997672,123.70000003575115,123.70000003575115,116.59999999997672,123.70000003575115,1,123.70000003575115,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,64,,
272,1734454167317,17/12/2024 16:49:27,1734436167317,-5,17/12/2024 06:49:27,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,16,Trials_blk2,Screen 2,u6rw25,2,continue,,566.2999999999884,566.2999999999884,566.2999999999884,566.2999999999884,566.2999999999884,566.2999999999884,1,566.2999999999884,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,64,,
273,1734454167324,17/12/2024 16:49:27,1734436167324,-5,17/12/2024 06:49:27,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,17,Trials_blk2,Screen 1,xaswna,1,info,audio started,8.900000035762787,0,8.900000035762787,8.900000035762787,0,8.900000035762787,0,8.900000035762787,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0,,,,64,,
274,1734454168970,17/12/2024 16:49:28,1734436168970,-5,17/12/2024 06:49:28,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,17,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1654.2000000476837,1650.3999999999942,1654.2000000476837,1654.2000000476837,1650.3999999999942,1654.2000000476837,0,1654.2000000476837,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0,,,,64,,
275,1734454170020,17/12/2024 16:49:30,1734436170020,-5,17/12/2024 06:49:30,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,17,Trials_blk2,Screen 1,xaswna,1,response,kack,2703.800000011921,2700.399999999994,2703.800000011921,2703.800000011921,2700.399999999994,2703.800000011921,1,2703.800000011921,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0,,,,65,,
276,1734454170020,17/12/2024 16:49:30,1734436170020,-5,17/12/2024 06:49:30,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,17,Trials_blk2,Screen 1,xaswna,1,continue,,2704.900000035763,2700.399999999994,2704.900000035763,2704.900000035763,2700.399999999994,2704.900000035763,0,2704.900000035763,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0,,,,65,,
277,1734454170023,17/12/2024 16:49:30,1734436170023,-5,17/12/2024 06:49:30,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,17,Trials_blk2,Screen 2,u6rw25,2,info,audio started,7.000000035768608,0,7.000000035768608,7.000000035768608,0,7.000000035768608,1,7.000000035768608,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0,,,,65,,
278,1734454170124,17/12/2024 16:49:30,1734436170124,-5,17/12/2024 06:49:30,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,17,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,108.40000001192675,100,108.40000001192675,108.40000001192675,100,108.40000001192675,1,108.40000001192675,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0,,,,65,,
279,1734454170583,17/12/2024 16:49:30,1734436170583,-5,17/12/2024 06:49:30,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,17,Trials_blk2,Screen 2,u6rw25,2,continue,,566.6000000000058,566.6000000000058,566.6000000000058,566.6000000000058,566.6000000000058,566.6000000000058,1,566.6000000000058,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0,,,,65,,
280,1734454170587,17/12/2024 16:49:30,1734436170587,-5,17/12/2024 06:49:30,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,18,Trials_blk2,Screen 1,xaswna,1,info,audio started,5.100000023841858,0,5.100000023841858,5.100000023841858,0,5.100000023841858,0,5.100000023841858,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Pat had a toad that said ___,geb_sent.mp3,geb_word.mp3,geb,neb,geb,g,e,0,,1,,,,65,,
281,1734454172416,17/12/2024 16:49:32,1734436172416,-5,17/12/2024 06:49:32,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,18,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1832.4000000000233,1816.2000000000116,1832.4000000000233,1832.4000000000233,1816.2000000000116,1832.4000000000233,0,1832.4000000000233,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Pat had a toad that said ___,geb_sent.mp3,geb_word.mp3,geb,neb,geb,g,e,0,,1,,,,65,,
282,1734454173154,17/12/2024 16:49:33,1734436173154,-5,17/12/2024 06:49:33,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,18,Trials_blk2,Screen 1,xaswna,1,response,geb,2571.5,2566.7000000000116,2571.5,2571.5,2566.7000000000116,2571.5,1,2571.5,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Pat had a toad that said ___,geb_sent.mp3,geb_word.mp3,geb,neb,geb,g,e,0,,1,,,,66,,
283,1734454173155,17/12/2024 16:49:33,1734436173155,-5,17/12/2024 06:49:33,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,18,Trials_blk2,Screen 1,xaswna,1,continue,,2572.600000023842,2566.7000000000116,2572.600000023842,2572.600000023842,2566.7000000000116,2572.600000023842,0,2572.600000023842,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Pat had a toad that said ___,geb_sent.mp3,geb_word.mp3,geb,neb,geb,g,e,0,,1,,,,66,,
284,1734454173158,17/12/2024 16:49:33,1734436173158,-5,17/12/2024 06:49:33,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,18,Trials_blk2,Screen 2,u6rw25,2,info,audio started,8.900000023830216,0,8.900000023830216,8.900000023830216,0,8.900000023830216,1,8.900000023830216,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Pat had a toad that said ___,geb_sent.mp3,geb_word.mp3,geb,neb,geb,g,e,0,,1,,,,66,,
285,1734454173259,17/12/2024 16:49:33,1734436173259,-5,17/12/2024 06:49:33,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,18,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,110.50000004767207,100.09999999997672,110.50000004767207,110.50000004767207,100.09999999997672,110.50000004767207,1,110.50000004767207,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Pat had a toad that said ___,geb_sent.mp3,geb_word.mp3,geb,neb,geb,g,e,0,,1,,,,66,,
286,1734454173716,17/12/2024 16:49:33,1734436173716,-5,17/12/2024 06:49:33,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,18,Trials_blk2,Screen 2,u6rw25,2,continue,,566.6999999999825,566.6999999999825,566.6999999999825,566.6999999999825,566.6999999999825,566.6999999999825,1,566.6999999999825,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Pat had a toad that said ___,geb_sent.mp3,geb_word.mp3,geb,neb,geb,g,e,0,,1,,,,66,,
287,1734454177146,17/12/2024 16:49:37,1734436177146,-5,17/12/2024 06:49:37,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Score,Screen 1,4n7sk5,1,continue,,3430.0000000357686,3415.899999999994,3430.0000000357686,3430.0000000357686,3415.899999999994,3430.0000000357686,1,3430.0000000357686,0,0,,Click To Continue,Continue Button,3,object-84,Score,,,,,,,,,,,,,,,66,,
288,1734454194661,17/12/2024 16:49:54,1734436194661,-5,17/12/2024 06:49:54,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Name-Email,Screen 1,h9mmue,1,continue,,17529.300000023853,17517.5,17529.300000023853,17529.300000023853,17517.5,17529.300000023853,1,17529.300000023853,0,0,,Click To Continue,Continue Button,6,object-90,Name-Email,,,,,,,,,,,,,,,66,,
289,1734454194665,17/12/2024 16:49:54,1734436194665,-5,17/12/2024 06:49:54,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Name-Email,Screen 1,h9mmue,1,response,Sabrina Sallal,5300.8000000000175,17517.5,17533.400000047695,5300.8000000000175,17517.5,17533.400000047695,1,5300.8000000000175,12232.600000047678,0,,Text Entry,Name,2,object-85,Name-Email,,,,,,,,,,,,,,,66,,
290,1734454194665,17/12/2024 16:49:54,1734436194665,-5,17/12/2024 06:49:54,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Name-Email,Screen 1,h9mmue,1,response,sabrina.sallal10@gmail.com,10267.5,17517.5,17534.000000011933,10267.5,17517.5,17534.000000011933,1,10267.5,7266.500000011933,0,,Text Entry,Email,3,object-86,Name-Email,,,,,,,,,,,,,,,66,,
291,1734454194666,17/12/2024 16:49:54,1734436194666,-5,17/12/2024 06:49:54,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,,,,,,info,END,,,188866,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
END OF FILE
