Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-urwj,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sent,Spreadsheet: sent_1,Spreadsheet: word_1,Spreadsheet: card_1,Spreadsheet: card_2,Spreadsheet: corr_1,Spreadsheet: cons,Spreadsheet: vowel,Spreadsheet: target,Spreadsheet: vot,Spreadsheet: coda_vc,Manipulation: Spreadsheet,Store: response 1,Store: response 2,Store: Score,Store: Total_q,Store: Score_total
230,1734498275261,18/12/2024 05:04:35,1734480275261,-5,17/12/2024 19:04:35,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,10,Trials_blk2,Screen 2,u6rw25,2,continue,,587.8000000000175,587.8000000000175,587.8000000000175,587.8000000000175,587.8000000000175,587.8000000000175,1,587.8000000000175,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Peg has a tot that said ___,ki_150_sent.mp3,ki_150_word.mp3,kib,kip,kib,k,i,1,long,1,,,,77,,
231,1734498275265,18/12/2024 05:04:35,1734480275265,-5,17/12/2024 19:04:35,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 1,xaswna,1,info,audio started,4.200000011915108,0,4.200000011915108,4.200000011915108,0,4.200000011915108,0,4.200000011915108,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,77,,
232,1734498277067,18/12/2024 05:04:37,1734480277067,-5,17/12/2024 19:04:37,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1806.500000023836,1806.1000000000058,1806.500000023836,1806.500000023836,1806.1000000000058,1806.500000023836,0,1806.500000023836,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,77,,
233,1734498278300,18/12/2024 05:04:38,1734480278300,-5,17/12/2024 19:04:38,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 1,xaswna,1,response,neb,3036.6999999999825,3030.399999999994,3036.6999999999825,3036.6999999999825,3030.399999999994,3036.6999999999825,1,3036.6999999999825,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,77,,
234,1734498278300,18/12/2024 05:04:38,1734480278300,-5,17/12/2024 19:04:38,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 1,xaswna,1,continue,,3036.6999999999825,3030.399999999994,3036.6999999999825,3036.6999999999825,3030.399999999994,3036.6999999999825,0,3036.6999999999825,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,77,,
235,1734498278302,18/12/2024 05:04:38,1734480278302,-5,17/12/2024 19:04:38,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 2,u6rw25,2,info,audio started,6.2999999999883585,0,6.2999999999883585,6.2999999999883585,0,6.2999999999883585,1,6.2999999999883585,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,77,,
236,1734498278406,18/12/2024 05:04:38,1734480278406,-5,17/12/2024 19:04:38,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,115.30000001192093,115,115.30000001192093,115.30000001192093,115,115.30000001192093,1,115.30000001192093,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,77,,
237,1734498278879,18/12/2024 05:04:38,1734480278879,-5,17/12/2024 19:04:38,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,11,Trials_blk2,Screen 2,u6rw25,2,continue,,587.7000000000116,587.7000000000116,587.7000000000116,587.7000000000116,587.7000000000116,587.7000000000116,1,587.7000000000116,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Pat had a toad that said ___,neb_sent.mp3,neb_word.mp3,neb,geb,neb,n,e,0,,1,,,,77,,
238,1734498278883,18/12/2024 05:04:38,1734480278883,-5,17/12/2024 19:04:38,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 1,xaswna,1,info,audio started,3.9000000238302164,0,3.9000000238302164,3.9000000238302164,0,3.9000000238302164,0,3.9000000238302164,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,77,,
239,1734498280478,18/12/2024 05:04:40,1734480280478,-5,17/12/2024 19:04:40,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1599.500000047672,1594,1599.500000047672,1599.500000047672,1594,1599.500000047672,0,1599.500000047672,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,77,,
240,1734498283332,18/12/2024 05:04:43,1734480283332,-5,17/12/2024 19:04:43,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 1,xaswna,1,response,pap,4452.90000002383,4448.399999999994,4452.90000002383,4452.90000002383,4448.399999999994,4452.90000002383,0,4452.90000002383,0,0,,Click Response,Card2,6,object-105,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,75,,
241,1734498283339,18/12/2024 05:04:43,1734480283339,-5,17/12/2024 19:04:43,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 1,xaswna,1,continue,,4454.5,4448.399999999994,4454.5,4454.5,4448.399999999994,4454.5,0,4454.5,0,0,,Click To Continue,Card2,6,object-105,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,75,,
242,1734498283341,18/12/2024 05:04:43,1734480283341,-5,17/12/2024 19:04:43,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 2,u6rw25,2,info,audio started,6.100000000005821,0,6.100000000005821,6.100000000005821,0,6.100000000005821,1,6.100000000005821,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,75,,
243,1734498283443,18/12/2024 05:04:43,1734480283443,-5,17/12/2024 19:04:43,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,115.6000000476779,115.29999999998836,115.6000000476779,115.6000000476779,115.29999999998836,115.6000000476779,1,115.6000000476779,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,75,,
244,1734498283916,18/12/2024 05:04:43,1734480283916,-5,17/12/2024 19:04:43,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,12,Trials_blk2,Screen 2,u6rw25,2,continue,,588.1000000000058,588.1000000000058,588.1000000000058,588.1000000000058,588.1000000000058,588.1000000000058,1,588.1000000000058,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,1,long,1,,,,75,,
245,1734498283921,18/12/2024 05:04:43,1734480283921,-5,17/12/2024 19:04:43,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 1,xaswna,1,info,audio started,5.2999999999883585,0,5.2999999999883585,5.2999999999883585,0,5.2999999999883585,0,5.2999999999883585,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,75,,
246,1734498286067,18/12/2024 05:04:46,1734480286067,-5,17/12/2024 19:04:46,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 1,xaswna,1,info,audio finished,2151.500000047672,2145.399999999994,2151.500000047672,2151.500000047672,2145.399999999994,2151.500000047672,0,2151.500000047672,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,75,,
247,1734498286503,18/12/2024 05:04:46,1734480286503,-5,17/12/2024 19:04:46,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 1,xaswna,1,response,beb,2587.6000000119093,2581.6999999999825,2587.6000000119093,2587.6000000119093,2581.6999999999825,2587.6000000119093,1,2587.6000000119093,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,76,,
248,1734498286504,18/12/2024 05:04:46,1734480286504,-5,17/12/2024 19:04:46,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 1,xaswna,1,continue,,2587.7999999999884,2581.6999999999825,2587.7999999999884,2587.7999999999884,2581.6999999999825,2587.7999999999884,0,2587.7999999999884,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,76,,
249,1734498286506,18/12/2024 05:04:46,1734480286506,-5,17/12/2024 19:04:46,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 2,u6rw25,2,info,audio started,6.100000000005821,0,6.100000000005821,6.100000000005821,0,6.100000000005821,1,6.100000000005821,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,76,,
250,1734498286607,18/12/2024 05:04:46,1734480286607,-5,17/12/2024 19:04:46,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,109.40000001192675,109,109.40000001192675,109.40000001192675,109,109.40000001192675,1,109.40000001192675,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,76,,
251,1734498287085,18/12/2024 05:04:47,1734480287085,-5,17/12/2024 19:04:47,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,13,Trials_blk2,Screen 2,u6rw25,2,continue,,587.8000000000175,587.8000000000175,587.8000000000175,587.8000000000175,587.8000000000175,587.8000000000175,1,587.8000000000175,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,0,,1,,,,76,,
252,1734498287091,18/12/2024 05:04:47,1734480287091,-5,17/12/2024 19:04:47,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 1,xaswna,1,info,audio started,6,0,6,6,0,6,0,6,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,76,,
253,1734498289103,18/12/2024 05:04:49,1734480289103,-5,17/12/2024 19:04:49,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 1,xaswna,1,info,audio finished,2018.0999999999767,2012.0999999999767,2018.0999999999767,2018.0999999999767,2012.0999999999767,2018.0999999999767,0,2018.0999999999767,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,76,,
254,1734498290096,18/12/2024 05:04:50,1734480290096,-5,17/12/2024 19:04:50,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 1,xaswna,1,response,bib,3011.200000035751,3006.1999999999825,3011.200000035751,3011.200000035751,3006.1999999999825,3011.200000035751,1,3011.200000035751,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,76,,
255,1734498290097,18/12/2024 05:04:50,1734480290097,-5,17/12/2024 19:04:50,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 1,xaswna,1,continue,,3011.7999999999884,3006.1999999999825,3011.7999999999884,3011.7999999999884,3006.1999999999825,3011.7999999999884,0,3011.7999999999884,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,76,,
256,1734498290098,18/12/2024 05:04:50,1734480290098,-5,17/12/2024 19:04:50,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 2,u6rw25,2,info,audio started,6.100000000005821,0,6.100000000005821,6.100000000005821,0,6.100000000005821,1,6.100000000005821,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,76,,
257,1734498290200,18/12/2024 05:04:50,1734480290200,-5,17/12/2024 19:04:50,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,108.60000000000582,103,108.60000000000582,108.60000000000582,103,108.60000000000582,1,108.60000000000582,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,76,,
258,1734498290673,18/12/2024 05:04:50,1734480290673,-5,17/12/2024 19:04:50,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,14,Trials_blk2,Screen 2,u6rw25,2,continue,,581.6000000000058,581.6000000000058,581.6000000000058,581.6000000000058,581.6000000000058,581.6000000000058,1,581.6000000000058,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Kat has a tag that read ___,bib_sent.mp3,bib_word.mp3,bib,mib,bib,b,i,0,,1,,,,76,,
259,1734498290678,18/12/2024 05:04:50,1734480290678,-5,17/12/2024 19:04:50,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 1,xaswna,1,info,audio started,4.900000035762787,0,4.900000035762787,4.900000035762787,0,4.900000035762787,0,4.900000035762787,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,76,,
260,1734498292170,18/12/2024 05:04:52,1734480292170,-5,17/12/2024 19:04:52,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1497.300000011921,1496.8999999999942,1497.300000011921,1497.300000011921,1496.8999999999942,1497.300000011921,0,1497.300000011921,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,76,,
261,1734498293607,18/12/2024 05:04:53,1734480293607,-5,17/12/2024 19:04:53,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 1,xaswna,1,response,pap,2934.2000000476837,2933.2999999999884,2934.2000000476837,2934.2000000476837,2933.2999999999884,2934.2000000476837,1,2934.2000000476837,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,77,,
262,1734498293607,18/12/2024 05:04:53,1734480293607,-5,17/12/2024 19:04:53,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 1,xaswna,1,continue,,2934.800000011921,2933.2999999999884,2934.800000011921,2934.800000011921,2933.2999999999884,2934.800000011921,0,2934.800000011921,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,77,,
263,1734498293610,18/12/2024 05:04:53,1734480293610,-5,17/12/2024 19:04:53,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 2,u6rw25,2,info,audio started,3.8000000238534994,0,3.8000000238534994,3.8000000238534994,0,3.8000000238534994,1,3.8000000238534994,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,77,,
264,1734498293716,18/12/2024 05:04:53,1734480293716,-5,17/12/2024 19:04:53,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 2,u6rw25,2,info,audio finished,109,103,109,109,103,109,1,109,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,77,,
265,1734498294194,18/12/2024 05:04:54,1734480294194,-5,17/12/2024 19:04:54,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,15,Trials_blk2,Screen 2,u6rw25,2,continue,,588.1000000000058,588.1000000000058,588.1000000000058,588.1000000000058,588.1000000000058,588.1000000000058,1,588.1000000000058,0,0,,Fixation Timing,Fixation,1,object-64,Trials_blk2,Kip has a toad named ___,pa_25_sent.mp3,pa_25_word.mp3,pap,pab,pap,p,a,1,short,0,,,,77,,
266,1734498294208,18/12/2024 05:04:54,1734480294208,-5,17/12/2024 19:04:54,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,16,Trials_blk2,Screen 1,xaswna,1,info,audio started,6.2999999999883585,0,6.2999999999883585,6.2999999999883585,0,6.2999999999883585,0,6.2999999999883585,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,77,,
267,1734498296194,18/12/2024 05:04:56,1734480296194,-5,17/12/2024 19:04:56,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,16,Trials_blk2,Screen 1,xaswna,1,info,audio finished,1999.9000000000233,1993.7000000000116,1999.9000000000233,1999.9000000000233,1993.7000000000116,1999.9000000000233,0,1999.9000000000233,0,0,,Audio Clip,Audio,3,object-102,Trials_blk2,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,77,,
268,1734498297282,18/12/2024 05:04:57,1734480297282,-5,17/12/2024 19:04:57,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,16,Trials_blk2,Screen 1,xaswna,1,response,meb,3087.5000000357686,3084.5,3087.5000000357686,3087.5000000357686,3084.5,3087.5000000357686,1,3087.5000000357686,0,0,,Click Response,Card1,7,object-106,Trials_blk2,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,78,,
269,1734498297283,18/12/2024 05:04:57,1734480297283,-5,17/12/2024 19:04:57,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,16,Trials_blk2,Screen 1,xaswna,1,continue,,3088.4000000119267,3084.5,3088.4000000119267,3088.4000000119267,3084.5,3088.4000000119267,0,3088.4000000119267,0,0,,Click To Continue,Card1,7,object-106,Trials_blk2,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,78,,
270,1734498297286,18/12/2024 05:04:57,1734480297286,-5,17/12/2024 19:04:57,170312,15,task-xnib,,42090829,BLIND,12291266,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1707x960,1707x791,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,16,Trials_blk2,Screen 2,u6rw25,2,info,audio started,6,0,6,6,0,6,1,6,0,0,,Audio Clip,Audio,2,object-65,Trials_blk2,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,78,,
